cve_ent,nom_ent,cve_mun,nom_mun,cvegeo,cve_ageb,pobreza,pobreza_ext
15,México,15039,Ixtapaluca,1.5039E+12,1372,"(70, 100)","(0, 20)"
15,México,15039,Ixtapaluca,1.5039E+12,1387,"(70, 100)","(0, 20)"
15,México,15039,Ixtapaluca,1.5039E+12,1391,"(50, 70)","(20, 50)"
15,México,15039,Ixtapaluca,1.5039E+12,1404,"(50, 70)","(0, 20)"
15,México,15039,Ixtapaluca,1.5039E+12,1419,"(34, 50)","(0, 20)"
15,México,15039,Ixtapaluca,1.5039E+12,1423,"(18, 34)","(0, 20)"
15,México,15039,Ixtapaluca,1.5039E+12,1438,"(18, 34)","(0, 20)"
15,México,15039,Ixtapaluca,1.5039E+12,1442,"(50, 70)","(0, 20)"
15,México,15039,Ixtapaluca,1.5039E+12,1457,"(50, 70)","(0, 20)"
15,México,15039,Ixtapaluca,1.5039E+12,1461,"(50, 70)","(0, 20)"
15,México,15039,Ixtapaluca,1.5039E+12,1476,"(34, 50)","(0, 20)"
15,México,15039,Ixtapaluca,1.5039E+12,1508,"(50, 70)","(0, 20)"
15,México,15039,Ixtapaluca,1.5039E+12,1512,"(50, 70)","(0, 20)"
15,México,15039,Ixtapaluca,1.5039E+12,1762,"(18, 34)","(0, 20)"
15,México,15039,Ixtapaluca,1.5039E+12,1777,"(50, 70)","(0, 20)"
15,México,15039,Ixtapaluca,1.5039E+12,1781,"(50, 70)","(0, 20)"
15,México,15039,Ixtapaluca,1.5039E+12,1796,"(70, 100)","(0, 20)"
15,México,15039,Ixtapaluca,1.5039E+12,1809,"(70, 100)","(0, 20)"
15,México,15039,Ixtapaluca,1.5039E+12,1813,"(50, 70)","(0, 20)"
15,México,15039,Ixtapaluca,1.5039E+12,1828,"(50, 70)","(0, 20)"
15,México,15039,Ixtapaluca,1.5039E+12,1832,"(18, 34)","(0, 20)"
15,México,15039,Ixtapaluca,1.5039E+12,1847,"(70, 100)","(0, 20)"
15,México,15039,Ixtapaluca,1.5039E+12,1851,"(34, 50)","(0, 20)"
15,México,15039,Ixtapaluca,1.5039E+12,1866,"(34, 50)","(0, 20)"
15,México,15039,Ixtapaluca,1.5039E+12,1870,"(18, 34)","(0, 20)"
15,México,15039,Ixtapaluca,1.5039E+12,1885,"(34, 50)","(0, 20)"
15,México,15039,Ixtapaluca,150390001189A,189A,"(18, 34)","(0, 20)"
15,México,15039,Ixtapaluca,1.5039E+12,1902,"(0, 18)","(0, 20)"
15,México,15039,Ixtapaluca,1.5039E+12,1917,"(34, 50)","(0, 20)"
15,México,15039,Ixtapaluca,1.5039E+12,1921,"(50, 70)","(0, 20)"
15,México,15039,Ixtapaluca,1.5039E+12,1936,"(34, 50)","(0, 20)"
15,México,15039,Ixtapaluca,1.5039E+12,1940,"(34, 50)","(0, 20)"
15,México,15039,Ixtapaluca,1.5039E+12,1955,"(0, 18)","(0, 20)"
15,México,15039,Ixtapaluca,150390001196A,196A,"(34, 50)","(0, 20)"
15,México,15039,Ixtapaluca,1.5039E+12,1974,"(50, 70)","(0, 20)"
15,México,15039,Ixtapaluca,1.5039E+12,1989,"(18, 34)","(0, 20)"
15,México,15039,Ixtapaluca,1.5039E+12,2008,"(70, 100)","(20, 50)"
15,México,15039,Ixtapaluca,1.5039E+12,2012,"(70, 100)","(0, 20)"
15,México,15039,Ixtapaluca,1.5039E+12,2027,"(50, 70)","(0, 20)"
15,México,15039,Ixtapaluca,150390001207A,207A,"(50, 70)","(0, 20)"
15,México,15039,Ixtapaluca,1.5039E+12,2084,"(70, 100)","(0, 20)"
15,México,15039,Ixtapaluca,1.5039E+12,2099,"(70, 100)","(0, 20)"
15,México,15039,Ixtapaluca,1.5039E+12,2101,"(50, 70)","(0, 20)"
15,México,15039,Ixtapaluca,1.5039E+12,2116,"(70, 100)","(20, 50)"
15,México,15039,Ixtapaluca,1.5039E+12,2135,"(70, 100)","(50, 70)"
15,México,15039,Ixtapaluca,150390001214A,214A,"(50, 70)","(0, 20)"
15,México,15039,Ixtapaluca,1.5039E+12,2154,"(70, 100)","(20, 50)"
15,México,15039,Ixtapaluca,1.5039E+12,2169,"(70, 100)","(20, 50)"
15,México,15039,Ixtapaluca,1.5039E+12,2173,"(70, 100)","(0, 20)"
15,México,15039,Ixtapaluca,1.5039E+12,2188,"(70, 100)","(0, 20)"
15,México,15039,Ixtapaluca,1.5039E+12,2224,"(70, 100)","(20, 50)"
15,México,15039,Ixtapaluca,1.5039E+12,2239,"(70, 100)","(20, 50)"
15,México,15039,Ixtapaluca,1.5039E+12,2243,"(70, 100)","(20, 50)"
15,México,15039,Ixtapaluca,1.5039E+12,2258,"(70, 100)","(20, 50)"
15,México,15039,Ixtapaluca,1.5039E+12,2262,"(70, 100)","(20, 50)"
15,México,15039,Ixtapaluca,1.5039E+12,2277,"(34, 50)","(0, 20)"
15,México,15039,Ixtapaluca,1.5039E+12,2332,"(70, 100)","(20, 50)"
15,México,15039,Ixtapaluca,1.5039E+12,1635,"(34, 50)","(0, 20)"
15,México,15039,Ixtapaluca,1.5039E+12,1654,"(0, 18)","(0, 20)"
15,México,15039,Ixtapaluca,1.5039E+12,0815,"(70, 100)","(20, 50)"
15,México,15039,Ixtapaluca,1.5039E+12,1546,"(70, 100)","(0, 20)"
15,México,15039,Ixtapaluca,1.5039E+12,0073,"(70, 100)","(0, 20)"
15,México,15039,Ixtapaluca,150390011082A,082A,"(70, 100)","(0, 20)"
15,México,15039,Ixtapaluca,1.5039E+12,0849,"(70, 100)","(20, 50)"
15,México,15039,Ixtapaluca,1.5039E+12,0779,"(50, 70)","(0, 20)"
15,México,15039,Ixtapaluca,1.5039E+12,0798,"(50, 70)","(0, 20)"
15,México,15039,Ixtapaluca,1.5039E+12,1175,"(50, 70)","(0, 20)"
15,México,15039,Ixtapaluca,1.5039E+12,1283,"(50, 70)","(0, 20)"
15,México,15039,Ixtapaluca,1.5039E+12,2031,"(34, 50)","(0, 20)"
15,México,15039,Ixtapaluca,1.5039E+12,2296,"(70, 100)","(20, 50)"
15,México,15039,Ixtapaluca,1.5039E+12,2309,"(0, 18)","(0, 20)"
15,México,15039,Ixtapaluca,1.5039E+12,1743,"(50, 70)","(0, 20)"
15,México,15039,Ixtapaluca,1.5039E+12,1758,"(70, 100)","(20, 50)"
15,México,15039,Ixtapaluca,1.5039E+12,2050,"(70, 100)","(20, 50)"
15,México,15039,Ixtapaluca,1.5039E+12,1584,"(34, 50)","(0, 20)"
15,México,15039,Ixtapaluca,1.5039E+12,1599,"(50, 70)","(0, 20)"
15,México,15039,Ixtapaluca,1.5039E+12,1601,"(70, 100)","(0, 20)"
15,México,15039,Ixtapaluca,1.5039E+12,1705,"(50, 70)","(0, 20)"
15,México,15039,Ixtapaluca,1.5039E+12,1724,"(34, 50)","(0, 20)"
15,México,15044,Jaltenco,150440001004A,004A,"(50, 70)","(0, 20)"
15,México,15044,Jaltenco,1.5044E+12,0092,"(50, 70)","(0, 20)"
15,México,15044,Jaltenco,1.5044E+12,0105,"(50, 70)","(0, 20)"
15,México,15044,Jaltenco,150440020011A,011A,"(34, 50)","(0, 20)"
15,México,15044,Jaltenco,1.5044E+12,0124,"(34, 50)","(0, 20)"
15,México,15044,Jaltenco,1.5044E+12,0139,"(34, 50)","(0, 20)"
15,México,15044,Jaltenco,1.5044E+12,0143,"(34, 50)","(0, 20)"
15,México,15044,Jaltenco,1.5044E+12,0158,"(50, 70)","(0, 20)"
15,México,15046,Jilotzingo,1.5046E+12,0059,"(50, 70)","(0, 20)"
15,México,15046,Jilotzingo,1.5046E+12,0063,"(34, 50)","(0, 20)"
15,México,15050,Juchitepec,1.505E+12,0047,"(50, 70)","(0, 20)"
15,México,15050,Juchitepec,150500001009A,009A,"(50, 70)","(0, 20)"
15,México,15050,Juchitepec,1.505E+12,0102,"(50, 70)","(0, 20)"
15,México,15050,Juchitepec,1.505E+12,0117,"(70, 100)","(0, 20)"
15,México,15050,Juchitepec,1.505E+12,0121,"(70, 100)","(0, 20)"
15,México,15050,Juchitepec,1.505E+12,0136,"(70, 100)","(0, 20)"
15,México,15050,Juchitepec,1.505E+12,0174,"(70, 100)","(0, 20)"
15,México,15050,Juchitepec,1.505E+12,0189,"(70, 100)","(0, 20)"
15,México,15050,Juchitepec,1.505E+12,0140,"(70, 100)","(0, 20)"
15,México,15050,Juchitepec,1.505E+12,0155,"(70, 100)","(0, 20)"
15,México,15050,Juchitepec,150500002016A,016A,"(70, 100)","(20, 50)"
15,México,15053,Melchor Ocampo,1.5053E+12,0316,"(50, 70)","(0, 20)"
15,México,15053,Melchor Ocampo,1.5053E+12,0034,"(18, 34)","(0, 20)"
15,México,15053,Melchor Ocampo,1.5053E+12,0049,"(18, 34)","(0, 20)"
15,México,15053,Melchor Ocampo,1.5053E+12,0053,"(34, 50)","(0, 20)"
15,México,15053,Melchor Ocampo,1.5053E+12,0068,"(34, 50)","(0, 20)"
15,México,15053,Melchor Ocampo,1.5053E+12,0072,"(34, 50)","(0, 20)"
15,México,15053,Melchor Ocampo,1.5053E+12,0104,"(50, 70)","(0, 20)"
15,México,15053,Melchor Ocampo,1.5053E+12,0123,"(34, 50)","(0, 20)"
15,México,15053,Melchor Ocampo,1.5053E+12,0138,"(50, 70)","(0, 20)"
15,México,15053,Melchor Ocampo,1.5053E+12,0142,"(50, 70)","(0, 20)"
15,México,15053,Melchor Ocampo,1.5053E+12,0212,"(50, 70)","(0, 20)"
15,México,15053,Melchor Ocampo,1.5053E+12,0227,"(50, 70)","(0, 20)"
15,México,15053,Melchor Ocampo,1.5053E+12,0284,"(50, 70)","(0, 20)"
15,México,15053,Melchor Ocampo,1.5053E+12,0335,"(18, 34)","(0, 20)"
15,México,15053,Melchor Ocampo,150530001034A,034A,"(18, 34)","(0, 20)"
15,México,15053,Melchor Ocampo,1.5053E+12,0299,"(50, 70)","(0, 20)"
15,México,15053,Melchor Ocampo,1.5053E+12,0320,"(70, 100)","(0, 20)"
15,México,15053,Melchor Ocampo,1.5053E+12,0369,"(50, 70)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1065,"(50, 70)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,0048,"(0, 18)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,0103,"(0, 18)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,0122,"(0, 18)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,0141,"(0, 18)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,0156,"(0, 18)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,0160,"(0, 18)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,0175,"(0, 18)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,0245,"(0, 18)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,0283,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,150570001032A,032A,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,0353,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,0368,"(0, 18)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,0372,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,0391,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,0404,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,0419,"(18, 34)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,0480,"(18, 34)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,0495,"(0, 18)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,0508,"(0, 18)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,0512,"(0, 18)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,0550,"(0, 18)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,0584,"(0, 18)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,0599,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,0601,"(0, 18)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,0616,"(50, 70)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,0620,"(0, 18)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,0635,"(0, 18)","(0, 20)"
15,México,15057,Naucalpan de Juárez,150570001064A,064A,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,0669,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,0688,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,0692,"(50, 70)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,0705,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,150570001071A,071A,"(50, 70)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,0743,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,0813,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,0851,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,0866,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,0870,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,0936,"(18, 34)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,0940,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,0955,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1031,"(0, 18)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1084,"(50, 70)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1116,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1135,"(0, 18)","(0, 20)"
15,México,15057,Naucalpan de Juárez,150570001114A,114A,"(0, 18)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1154,"(0, 18)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1169,"(0, 18)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1173,"(0, 18)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1188,"(0, 18)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1192,"(0, 18)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1205,"(0, 18)","(0, 20)"
15,México,15057,Naucalpan de Juárez,150570001121A,121A,"(0, 18)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1224,"(0, 18)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1239,"(0, 18)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1243,"(0, 18)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1258,"(0, 18)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1262,"(0, 18)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1277,"(0, 18)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1281,"(0, 18)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1296,"(0, 18)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1309,"(0, 18)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1313,"(0, 18)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1328,"(0, 18)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1332,"(0, 18)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1347,"(0, 18)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1351,"(0, 18)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1366,"(0, 18)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1370,"(0, 18)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1385,"(18, 34)","(0, 20)"
15,México,15057,Naucalpan de Juárez,150570001139A,139A,"(18, 34)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1402,"(0, 18)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1417,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1421,"(18, 34)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1440,"(0, 18)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1455,"(18, 34)","(0, 20)"
15,México,15057,Naucalpan de Juárez,150570001146A,146A,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1474,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1489,"(18, 34)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1493,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1506,"(50, 70)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1510,"(18, 34)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1525,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,150570001153A,153A,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1544,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1559,"(18, 34)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1563,"(50, 70)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1578,"(18, 34)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1582,"(18, 34)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1597,"(18, 34)","(0, 20)"
15,México,15057,Naucalpan de Juárez,150570001160A,160A,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1614,"(18, 34)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1629,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1633,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1648,"(50, 70)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1652,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1667,"(50, 70)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1671,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1686,"(18, 34)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1690,"(50, 70)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1703,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1718,"(50, 70)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1722,"(18, 34)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1737,"(18, 34)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1741,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1756,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1760,"(18, 34)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1775,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,150570001178A,178A,"(18, 34)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1794,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1807,"(50, 70)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1811,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1826,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1830,"(50, 70)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1845,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,150570001185A,185A,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1864,"(50, 70)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1879,"(50, 70)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1883,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1898,"(18, 34)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1900,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1915,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,150570001192A,192A,"(50, 70)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1934,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1949,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1953,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1968,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1972,"(0, 18)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1987,"(18, 34)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,1991,"(18, 34)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,2006,"(0, 18)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,2010,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,2025,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,150570001203A,203A,"(18, 34)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,2044,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,2059,"(70, 100)","(20, 50)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,2063,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,2078,"(50, 70)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,2082,"(50, 70)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,2097,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,150570001210A,210A,"(50, 70)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,2114,"(50, 70)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,2129,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,2133,"(18, 34)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,2148,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,2152,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,2167,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,2171,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,2186,"(50, 70)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,2190,"(18, 34)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,2203,"(50, 70)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,2218,"(18, 34)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,2222,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,2237,"(18, 34)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,2241,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,2256,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,2260,"(18, 34)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,2275,"(0, 18)","(0, 20)"
15,México,15057,Naucalpan de Juárez,150570001228A,228A,"(0, 18)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,2294,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,2307,"(70, 100)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,2311,"(50, 70)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,2326,"(18, 34)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,2330,"(18, 34)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,2345,"(0, 18)","(0, 20)"
15,México,15057,Naucalpan de Juárez,150570001235A,235A,"(18, 34)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,2364,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,2379,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,2383,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,2398,"(18, 34)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,2400,"(18, 34)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,2415,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,2434,"(50, 70)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,2449,"(0, 18)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,2453,"(0, 18)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,2468,"(0, 18)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,2472,"(0, 18)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,2487,"(0, 18)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,2491,"(0, 18)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,2504,"(18, 34)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,2523,"(0, 18)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,2538,"(0, 18)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,2542,"(0, 18)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,2557,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,2561,"(18, 34)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,2576,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,2580,"(0, 18)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,2595,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,2608,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,2612,"(0, 18)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,2650,"(0, 18)","(0, 20)"
15,México,15057,Naucalpan de Juárez,1.5057E+12,2665,"(34, 50)","(0, 20)"
15,México,15057,Naucalpan de Juárez,150570001267A,267A,"(50, 70)","(0, 20)"
